Id,BookingUniqueId,CancelledCoworkerInvoiceLineUniqueId,ContractDepositUniqueId,CoworkerChargeUniqueId,CoworkerContractUniqueId,CoworkerDiscountCodeUniqueId,CoworkerExtraServiceName,CoworkerExtraServiceUniqueId,CoworkerInvoiceCreditNote,CoworkerInvoiceCurrencyCode,CoworkerInvoiceDueDate,CoworkerInvoiceId,CoworkerInvoiceInvoiceNumber,CoworkerInvoicePaid,CoworkerInvoicePaidOn,CoworkerProductName,CoworkerProductUniqueId,CoworkerTimePassName,CoworkerTimePassUniqueId,CreatedOn,CreditAmount,CustomFields,Description,DiscountAmount,DiscountCode,DisplayAs,EventAttendeeProductName,EventAttendeeUniqueId,ExtraServiceUniqueId,FinancialAccountCode,FinancialAccountName,GroupedLineUniqueId,IsHidden,IsNew,IsProratedContract,IsUniversalCredit,IssuedByUniqueId,LocalizationDetails,Position,PurchaseOrder,Quantity,Refunded,RefundedAmount,RefundedOn,SaleDate,SubTotal,SystemId,TariffName,TaxAmount,TaxCategoryName,TaxRate,ToStringText,UniqueId,UnitPrice,UpdatedBy,UpdatedOn
1457721971,,,,6a1033f5-0637-4efa-b222-58d7ecb59656,b18bd23e-3578-4f5a-b185-b9f31fe0378f,,,,False,EUR,2026-08-29T04:17:25Z,1429954110,INV-0258,False,,,,,,2026-08-26T04:17:25Z,0.0,,Flex Fortnightly (Robin Andrews),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,35,,1,False,,,2026-07-22T22:00:00Z,235.98,,Flex Fortnightly,0.0,[No Tax],0.0,Flex Fortnightly (Robin Andrews),77ec9169-a816-4a16-abec-78cb61af988f,235.98,[System],2026-08-26T04:17:25Z
1457721972,,,,682c0e95-e838-4ddd-a47c-c842aa98cd75,a98c8df6-34c6-4ab5-8b7c-ebe99a8fe589,,,,False,EUR,2026-08-29T04:17:25Z,1429954110,INV-0258,False,,,,,,2026-08-26T04:17:25Z,0.0,,Flex Fortnightly (Ashley Smith),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,36,,1,False,,,2026-07-28T22:00:00Z,250.0,,Flex Fortnightly,0.0,[No Tax],0.0,Flex Fortnightly (Ashley Smith),06057d6c-0491-4b54-8ab0-00298fe40cad,250.0,[System],2026-08-26T04:17:25Z
1457721973,,,,c2cc03a7-456a-407c-a9f9-b4b1a66b1649,a98c8df6-34c6-4ab5-8b7c-ebe99a8fe589,,,,False,EUR,2026-08-29T04:17:25Z,1429954110,INV-0258,False,,Parking Space,7623ea24-e621-4b73-8d65-c7b7c20dd195,,,2026-08-26T04:17:25Z,0.0,,Parking Space (Ashley Smith),0.0,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,37,,1,False,,,2026-07-28T22:00:00Z,75.0,,,0.0,[No Tax],0.0,Parking Space (Ashley Smith),e57ecbc2-2083-4de1-a940-a92603c2628a,75.0,[System],2026-08-26T04:17:25Z
1457721974,,,,f43727d6-3988-4ffe-a31d-089269964fb8,b18bd23e-3578-4f5a-b185-b9f31fe0378f,,,,False,EUR,2026-08-29T04:17:25Z,1429954110,INV-0258,False,,,,,,2026-08-26T04:17:25Z,0.0,,Flex Fortnightly (Robin Andrews),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,38,,1,False,,,2026-08-05T22:00:00Z,235.98,,Flex Fortnightly,0.0,[No Tax],0.0,Flex Fortnightly (Robin Andrews),7a4760f2-62ab-4b77-b129-8327f81e25b6,235.98,[System],2026-08-26T04:17:25Z
1457721975,,,,7fc1f4fc-3ae9-438a-a4ad-fdb0dc451c13,cd2bbb2c-3654-4737-b0b9-5c046bade0a2,,,,False,EUR,2026-08-29T04:17:25Z,1429954110,INV-0258,False,,,,,,2026-08-26T04:17:25Z,0.0,,Dedicated Desk Monthly (Victor Harrison),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,39,,1,False,,,2026-08-09T22:00:00Z,298.76,,Dedicated Desk Monthly,0.0,[No Tax],0.0,Dedicated Desk Monthly (Victor Harrison),daabc35b-dc56-49d8-a88e-7632700dbea0,298.76,[System],2026-08-26T04:17:25Z
1457721976,,,,3103091c-4b9b-4da3-bacf-fb7588cfc143,cd2bbb2c-3654-4737-b0b9-5c046bade0a2,,,,False,EUR,2026-08-29T04:17:25Z,1429954110,INV-0258,False,,Parking Space,05788167-e1b6-4898-ba0f-ac6428d5905c,,,2026-08-26T04:17:25Z,0.0,,Parking Space (Victor Harrison),0.0,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,40,,1,False,,,2026-08-09T22:00:00Z,75.0,,,0.0,[No Tax],0.0,Parking Space (Victor Harrison),2cbf2633-fc59-4caa-ba9f-f65cb156c677,75.0,[System],2026-08-26T04:17:25Z
1457721977,,,,c4b5a78a-549d-40a5-9a0e-999e75d6a217,a98c8df6-34c6-4ab5-8b7c-ebe99a8fe589,,,,False,EUR,2026-08-29T04:17:25Z,1429954110,INV-0258,False,,,,,,2026-08-26T04:17:25Z,0.0,,Flex Fortnightly (Ashley Smith),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,41,,1,False,,,2026-08-11T22:00:00Z,250.0,,Flex Fortnightly,0.0,[No Tax],0.0,Flex Fortnightly (Ashley Smith),a1056f1b-6cd2-434f-bb71-0bd955b337cb,250.0,[System],2026-08-26T04:17:25Z
1457721978,,,,6e5366e1-9c89-4b35-837d-0c51138aae17,a98c8df6-34c6-4ab5-8b7c-ebe99a8fe589,,,,False,EUR,2026-08-29T04:17:25Z,1429954110,INV-0258,False,,Parking Space,da019c85-3d0d-4650-a50f-4405ba6dfb66,,,2026-08-26T04:17:25Z,0.0,,Parking Space (Ashley Smith),0.0,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,42,,1,False,,,2026-08-11T22:00:00Z,75.0,,,0.0,[No Tax],0.0,Parking Space (Ashley Smith),b611dd68-34a3-4d8f-9c32-684c95d9145b,75.0,[System],2026-08-26T04:17:25Z
1457721979,,,,73b5797b-4517-45a6-b827-5207fdfcd959,1eb0805e-661d-4d6b-8c84-2a6b07efda5f,,,,False,EUR,2026-08-29T04:17:25Z,1429954110,INV-0258,False,,,,,,2026-08-26T04:17:25Z,0.0,,Private Office Small (Ashley Smith),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,43,,1,False,,,2026-08-16T22:00:00Z,1082.52,,Private Office Small,0.0,[No Tax],0.0,Private Office Small (Ashley Smith),d6bc3900-a969-4327-ba14-7769d678124a,1082.52,[System],2026-08-26T04:17:25Z
1457721980,,,,f8a48526-aac0-4a8e-b191-06d704d2cb12,1eb0805e-661d-4d6b-8c84-2a6b07efda5f,,,,False,EUR,2026-08-29T04:17:25Z,1429954110,INV-0258,False,,Mail Handling,8df57275-a2d6-4e49-b8f6-25e51e94ebc4,,,2026-08-26T04:17:25Z,0.0,,Mail Handling (Ashley Smith),0.0,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,44,,1,False,,,2026-08-16T22:00:00Z,20.0,,,0.0,[No Tax],0.0,Mail Handling (Ashley Smith),d56c7b44-d5a2-4f45-bd74-ac71f1925ab6,20.0,[System],2026-08-26T04:17:25Z
1457721981,,,,6cf8e7ec-d74c-4099-9a68-80a0c7dc0cfa,b18bd23e-3578-4f5a-b185-b9f31fe0378f,,,,False,EUR,2026-08-29T04:17:25Z,1429954110,INV-0258,False,,,,,,2026-08-26T04:17:25Z,0.0,,Flex Fortnightly (Robin Andrews),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,45,,1,False,,,2026-08-19T22:00:00Z,235.98,,Flex Fortnightly,0.0,[No Tax],0.0,Flex Fortnightly (Robin Andrews),05d4b471-085e-4eef-ab5f-27d3b1c1b196,235.98,[System],2026-08-26T04:17:25Z
1457721982,,,,a3d7a19f-965c-46bc-b5c2-e9992cf193c3,a98c8df6-34c6-4ab5-8b7c-ebe99a8fe589,,,,False,EUR,2026-08-29T04:17:25Z,1429954110,INV-0258,False,,,,,,2026-08-26T04:17:25Z,0.0,,Flex Fortnightly (Ashley Smith),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,46,,1,False,,,2026-08-25T22:00:00Z,250.0,,Flex Fortnightly,0.0,[No Tax],0.0,Flex Fortnightly (Ashley Smith),a4aa9dfc-ecfc-4c0e-a7a6-88edf9b97fda,250.0,[System],2026-08-26T04:17:25Z
1457721983,,,,c161efd6-716f-4851-afdb-1c2b4d7a0de1,a98c8df6-34c6-4ab5-8b7c-ebe99a8fe589,,,,False,EUR,2026-08-29T04:17:25Z,1429954110,INV-0258,False,,Parking Space,210e22c4-2d96-4234-9b7f-e3e970cea76c,,,2026-08-26T04:17:25Z,0.0,,Parking Space (Ashley Smith),0.0,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,47,,1,False,,,2026-08-25T22:00:00Z,75.0,,,0.0,[No Tax],0.0,Parking Space (Ashley Smith),8252dbc2-ce51-423a-b365-5349dc204d5b,75.0,[System],2026-08-26T04:17:25Z
1457721984,,,,e63d5b93-2da2-4a5b-b0a4-e201efe252c1,cd2bbb2c-3654-4737-b0b9-5c046bade0a2,,,,False,EUR,2026-08-29T04:17:25Z,1429954110,INV-0258,False,,,,,,2026-08-26T04:17:25Z,0.0,,Dedicated Desk Monthly (Victor Harrison),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,48,,1,False,,,2026-09-09T22:00:00Z,298.76,,Dedicated Desk Monthly,0.0,[No Tax],0.0,Dedicated Desk Monthly (Victor Harrison),d0a310da-1be0-42a5-800d-e73222416f57,298.76,[System],2026-08-26T04:17:25Z
1457721985,,,,164c52c2-3c32-4b10-ac21-54b40b47bef3,cd2bbb2c-3654-4737-b0b9-5c046bade0a2,,,,False,EUR,2026-08-29T04:17:25Z,1429954110,INV-0258,False,,Parking Space,121bfa9b-0f48-4963-8683-bde57a16a08b,,,2026-08-26T04:17:25Z,0.0,,Parking Space (Victor Harrison),0.0,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,49,,1,False,,,2026-09-09T22:00:00Z,75.0,,,0.0,[No Tax],0.0,Parking Space (Victor Harrison),16d24068-01f2-40af-b966-a7bfe6bee88d,75.0,[System],2026-08-26T04:17:25Z
1457721986,,,,42d3983a-2a90-42a9-8a2a-22588f2a66bf,1eb0805e-661d-4d6b-8c84-2a6b07efda5f,,,,False,EUR,2026-08-29T04:17:25Z,1429954110,INV-0258,False,,,,,,2026-08-26T04:17:25Z,0.0,,Private Office Small (Ashley Smith),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,50,,1,False,,,2026-09-16T22:00:00Z,1082.52,,Private Office Small,0.0,[No Tax],0.0,Private Office Small (Ashley Smith),02e38fd4-1d97-4a18-939d-4d440b16ca26,1082.52,[System],2026-08-26T04:17:25Z
1457721987,,,,486a875d-e074-4451-bd10-607c10407af5,1eb0805e-661d-4d6b-8c84-2a6b07efda5f,,,,False,EUR,2026-08-29T04:17:25Z,1429954110,INV-0258,False,,Mail Handling,1f524037-2fcd-46e8-90bb-63ed244003ac,,,2026-08-26T04:17:25Z,0.0,,Mail Handling (Ashley Smith),0.0,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,51,,1,False,,,2026-09-16T22:00:00Z,20.0,,,0.0,[No Tax],0.0,Mail Handling (Ashley Smith),980f83af-6ea9-4317-9a00-9de4daa94da2,20.0,[System],2026-08-26T04:17:25Z
1457721988,,,,7607607e-5a0b-4a1f-bb10-65173a1bc21c,7129cea4-6c12-42bd-9565-7265f8b42fad,,,,False,EUR,2026-08-29T04:17:25Z,1429954110,INV-0258,False,,,,,,2026-08-26T04:17:25Z,0.0,,Hot Desk Monthly (Leanne Foster),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,52,,1,False,,,2026-09-21T22:00:00Z,129.5,,Hot Desk Monthly,0.0,[No Tax],0.0,Hot Desk Monthly (Leanne Foster),c28ef088-d22d-4773-9ed0-b362e27f3ef2,129.5,[System],2026-08-26T04:17:25Z
1457721989,,,,ce2c9e05-371c-4974-9461-660e55223ab8,7129cea4-6c12-42bd-9565-7265f8b42fad,,,,False,EUR,2026-08-29T04:17:25Z,1429954110,INV-0258,False,,Mail Handling,0efa6744-0027-495a-86a9-9dd9d8338b6d,,,2026-08-26T04:17:25Z,0.0,,Mail Handling (Leanne Foster),0.0,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,53,,1,False,,,2026-09-21T22:00:00Z,20.0,,,0.0,[No Tax],0.0,Mail Handling (Leanne Foster),951799b6-0cfe-4403-8530-14798522de8f,20.0,[System],2026-08-26T04:17:25Z
1457721990,,,,a8759a63-1c6e-4741-adc0-da11d9780be1,60220ba8-8c23-4162-87fb-4501cabf33b0,,,,False,EUR,2026-08-29T04:17:25Z,1429954110,INV-0258,False,,,,,,2026-08-26T04:17:25Z,0.0,,Hot Desk Quarterly (Tracy Harrison),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,54,,1,False,,,2027-06-11T22:00:00Z,361.68,,Hot Desk Quarterly,0.0,[No Tax],0.0,Hot Desk Quarterly (Tracy Harrison),5189d14e-9be8-4665-8bd8-8a42079be1b9,361.68,[System],2026-08-26T04:17:25Z
1457722193,,,,15d178c9-af04-4593-9880-b8cf99d2f21d,60220ba8-8c23-4162-87fb-4501cabf33b0,,,,False,EUR,2026-08-29T04:17:25Z,1429954110,INV-0258,False,,Mail Handling,25ee3d1a-da9e-407c-a70d-2ccf355fd5d0,,,2026-08-26T04:17:25Z,0.0,,Mail Handling (Tracy Harrison),0.0,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,55,,1,False,,,2027-06-11T22:00:00Z,20.0,,,0.0,[No Tax],0.0,Mail Handling (Tracy Harrison),d3087a72-f715-45d7-877d-8a8983bc953f,20.0,[System],2026-08-26T04:17:25Z
1457722194,,,,9479091a-2c3d-4444-bcc6-711b39f4d5f5,11351685-db46-4bc5-b905-1303b6682acc,,,,False,EUR,2026-08-29T04:17:25Z,1429954110,INV-0258,False,,,,,,2026-08-26T04:17:25Z,0.0,,Hot Desk Quarterly (Teresa Hopkins),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,56,,1,False,,,2027-09-29T22:00:00Z,343.61,,Hot Desk Quarterly,0.0,[No Tax],0.0,Hot Desk Quarterly (Teresa Hopkins),f441eee5-1b17-4ff4-a202-430ba084d14d,343.61,[System],2026-08-26T04:17:25Z
1457722195,,,,,cf0b2aef-9c2c-4260-89ca-d0b3369287f7,,,,False,EUR,2026-08-29T04:17:28Z,1429954111,INV-0259,False,,,,,,2026-08-26T04:17:28Z,0.0,,Flex Weekly,,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,0,,1,False,,,2025-09-11T22:00:00Z,50.0,,Flex Weekly,0.0,[No Tax],0.0,Flex Weekly,9a1248c8-1693-4de2-93ef-8fba44b2cdb9,50.0,[System],2026-08-26T04:17:28Z
1457722196,,,,,cf0b2aef-9c2c-4260-89ca-d0b3369287f7,,,,False,EUR,2026-08-29T04:17:28Z,1429954111,INV-0259,False,,Storage Locker,766551f3-ea62-49dd-8dde-10ca0a5341b0,,,2026-08-26T04:17:28Z,0.0,,Storage Locker,,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,1,,1,False,,,2025-09-12T00:00:00Z,30.0,,,0.0,[No Tax],0.0,Storage Locker,0405db29-bcd2-4e83-9156-fac2c85c5a2d,30.0,[System],2026-08-26T04:17:28Z
1457723665,,,,,05d57e40-8523-4290-87a0-5c3f06ee7d2b,,,,False,EUR,2026-08-29T07:02:33Z,1429955100,INV-0260,False,,,,,,2026-08-26T07:02:33Z,0.0,,Dedicated Desk Monthly,,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,0,,1,False,,,2025-07-24T22:00:00Z,329.93,,Dedicated Desk Monthly,0.0,[No Tax],0.0,Dedicated Desk Monthly,9937decb-b4fb-4e7a-8831-69bb5ed157a5,329.93,[System],2026-08-26T07:02:33Z
1457723666,,,,,05d57e40-8523-4290-87a0-5c3f06ee7d2b,,,,False,EUR,2026-08-29T07:02:33Z,1429955100,INV-0260,False,,Storage Locker,77f25c6a-6c5d-43b7-b357-1e33f307aefb,,,2026-08-26T07:02:33Z,0.0,,Storage Locker,,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,1,,1,False,,,2025-07-24T22:00:00Z,30.0,,,0.0,[No Tax],0.0,Storage Locker,89de4065-ce3d-4ff3-a9e5-afb5c36f3eb1,30.0,[System],2026-08-26T07:02:33Z
1457723667,,,,ef76a07b-d90e-4132-b8ea-fcd0f1b7fa70,56d5f420-d042-45a7-9b7d-7bb85443c1ca,,,,False,EUR,2026-08-29T07:02:33Z,1429955100,INV-0260,False,,,,,,2026-08-26T07:02:33Z,0.0,,Flex Fortnightly (Leslie Warner),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,2,,1,False,,,2025-10-05T22:00:00Z,250.0,,Flex Fortnightly,0.0,[No Tax],0.0,Flex Fortnightly (Leslie Warner),910233d3-53d1-4659-825d-18e3c5a3a052,250.0,[System],2026-08-26T07:02:33Z
1457723668,,,,0ffa0c87-2d99-45b1-b4f5-3bf5e6facc72,56d5f420-d042-45a7-9b7d-7bb85443c1ca,,,,False,EUR,2026-08-29T07:02:33Z,1429955100,INV-0260,False,,Parking Space,b8b5c34a-baa5-4161-8c53-ff34018a4021,,,2026-08-26T07:02:33Z,0.0,,Parking Space (Leslie Warner),0.0,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,3,,1,False,,,2025-10-05T22:00:00Z,75.0,,,0.0,[No Tax],0.0,Parking Space (Leslie Warner),9bf78aed-f938-467f-8bc8-aa35a70c62c8,75.0,[System],2026-08-26T07:02:33Z
1457723669,,,,601c6211-538f-4cbf-a45d-64cb024ee2cd,56d5f420-d042-45a7-9b7d-7bb85443c1ca,,,,False,EUR,2026-08-29T07:02:33Z,1429955100,INV-0260,False,,,,,,2026-08-26T07:02:33Z,0.0,,Flex Fortnightly (Leslie Warner),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,4,,1,False,,,2025-10-19T22:00:00Z,250.0,,Flex Fortnightly,0.0,[No Tax],0.0,Flex Fortnightly (Leslie Warner),c0b770cd-a4c0-4b15-93ae-baa778bc7965,250.0,[System],2026-08-26T07:02:33Z
1457723670,,,,30c61559-7e70-4af7-88fe-af15bcea652f,56d5f420-d042-45a7-9b7d-7bb85443c1ca,,,,False,EUR,2026-08-29T07:02:33Z,1429955100,INV-0260,False,,Parking Space,17d2f890-2a88-4d71-82d0-1261e9309ebe,,,2026-08-26T07:02:33Z,0.0,,Parking Space (Leslie Warner),0.0,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,5,,1,False,,,2025-10-19T22:00:00Z,75.0,,,0.0,[No Tax],0.0,Parking Space (Leslie Warner),7d463236-e8b8-4f69-8c7a-5e1e638d56fc,75.0,[System],2026-08-26T07:02:33Z
1457723671,,,,06b52dd2-ea80-4b63-abe4-b0784225ee26,56d5f420-d042-45a7-9b7d-7bb85443c1ca,,,,False,EUR,2026-08-29T07:02:33Z,1429955100,INV-0260,False,,,,,,2026-08-26T07:02:33Z,0.0,,Flex Fortnightly (Leslie Warner),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,6,,1,False,,,2025-11-02T23:00:00Z,250.0,,Flex Fortnightly,0.0,[No Tax],0.0,Flex Fortnightly (Leslie Warner),2e98f68f-8b5a-4b8b-b459-e8f9a1a3be84,250.0,[System],2026-08-26T07:02:33Z
1457723672,,,,4a6a61cf-65dd-48fa-84ea-b3ac469c964d,56d5f420-d042-45a7-9b7d-7bb85443c1ca,,,,False,EUR,2026-08-29T07:02:33Z,1429955100,INV-0260,False,,Parking Space,09a4d985-5b36-4fee-ab80-2e2fa31b54d2,,,2026-08-26T07:02:33Z,0.0,,Parking Space (Leslie Warner),0.0,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,7,,1,False,,,2025-11-02T23:00:00Z,75.0,,,0.0,[No Tax],0.0,Parking Space (Leslie Warner),4928e264-b068-4768-94da-2c703a555e0c,75.0,[System],2026-08-26T07:02:33Z
1457723673,,,,7e19b687-00d5-44a7-ae4b-7a9ee843bada,56d5f420-d042-45a7-9b7d-7bb85443c1ca,,,,False,EUR,2026-08-29T07:02:33Z,1429955100,INV-0260,False,,,,,,2026-08-26T07:02:33Z,0.0,,Flex Fortnightly (Leslie Warner),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,8,,1,False,,,2025-11-16T23:00:00Z,250.0,,Flex Fortnightly,0.0,[No Tax],0.0,Flex Fortnightly (Leslie Warner),8caa0905-b632-4a30-a95f-6bb9e443ef4b,250.0,[System],2026-08-26T07:02:33Z
1457723674,,,,3d249323-e9a0-438a-8946-1b58b47c8c3b,56d5f420-d042-45a7-9b7d-7bb85443c1ca,,,,False,EUR,2026-08-29T07:02:33Z,1429955100,INV-0260,False,,Parking Space,f3c38121-c4ab-4df5-b0c0-e03ffc5a7e8b,,,2026-08-26T07:02:33Z,0.0,,Parking Space (Leslie Warner),0.0,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,9,,1,False,,,2025-11-16T23:00:00Z,75.0,,,0.0,[No Tax],0.0,Parking Space (Leslie Warner),ff3dcf31-a4fb-4b40-b69f-10b449f70405,75.0,[System],2026-08-26T07:02:33Z
1457723675,,,,77f3ab63-b749-43c6-8718-6e07b912f976,56d5f420-d042-45a7-9b7d-7bb85443c1ca,,,,False,EUR,2026-08-29T07:02:33Z,1429955100,INV-0260,False,,,,,,2026-08-26T07:02:33Z,0.0,,Flex Fortnightly (Leslie Warner),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,10,,1,False,,,2025-11-30T23:00:00Z,250.0,,Flex Fortnightly,0.0,[No Tax],0.0,Flex Fortnightly (Leslie Warner),67ce5ea1-6bbc-45fd-b2cd-83ba70e70141,250.0,[System],2026-08-26T07:02:33Z
1457723676,,,,a8de2b75-f266-4d33-8af8-e33324916cdc,56d5f420-d042-45a7-9b7d-7bb85443c1ca,,,,False,EUR,2026-08-29T07:02:33Z,1429955100,INV-0260,False,,Parking Space,03bc11fb-56e0-4602-9c8c-8ad484201df6,,,2026-08-26T07:02:33Z,0.0,,Parking Space (Leslie Warner),0.0,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,11,,1,False,,,2025-11-30T23:00:00Z,75.0,,,0.0,[No Tax],0.0,Parking Space (Leslie Warner),640ac496-3efc-4e47-aff8-9947c59aed26,75.0,[System],2026-08-26T07:02:33Z
1457723677,,,,d6785443-d689-4215-924d-1719011c0bf0,56d5f420-d042-45a7-9b7d-7bb85443c1ca,,,,False,EUR,2026-08-29T07:02:33Z,1429955100,INV-0260,False,,,,,,2026-08-26T07:02:33Z,0.0,,Flex Fortnightly (Leslie Warner),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,12,,1,False,,,2025-12-14T23:00:00Z,250.0,,Flex Fortnightly,0.0,[No Tax],0.0,Flex Fortnightly (Leslie Warner),8f3913e9-4a67-4cb9-93d3-389b29254b88,250.0,[System],2026-08-26T07:02:33Z
1457723678,,,,8b273e1b-0e74-456d-843f-129e542b6559,56d5f420-d042-45a7-9b7d-7bb85443c1ca,,,,False,EUR,2026-08-29T07:02:33Z,1429955100,INV-0260,False,,Parking Space,c436df66-6a45-4a45-8918-1bc780eeb112,,,2026-08-26T07:02:33Z,0.0,,Parking Space (Leslie Warner),0.0,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,13,,1,False,,,2025-12-14T23:00:00Z,75.0,,,0.0,[No Tax],0.0,Parking Space (Leslie Warner),53b1de90-2150-4144-b5cf-11fa53bd9e6d,75.0,[System],2026-08-26T07:02:33Z
1457723679,,,,b5edd5cf-202e-4580-a49e-8436cae5f65f,56d5f420-d042-45a7-9b7d-7bb85443c1ca,,,,False,EUR,2026-08-29T07:02:33Z,1429955100,INV-0260,False,,,,,,2026-08-26T07:02:33Z,0.0,,Flex Fortnightly (Leslie Warner),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,14,,1,False,,,2025-12-28T23:00:00Z,250.0,,Flex Fortnightly,0.0,[No Tax],0.0,Flex Fortnightly (Leslie Warner),842a0edb-3076-48f6-91dc-0cc672ebcbd3,250.0,[System],2026-08-26T07:02:33Z
1457723680,,,,3b53a151-fa85-4845-b1a7-be3925780352,56d5f420-d042-45a7-9b7d-7bb85443c1ca,,,,False,EUR,2026-08-29T07:02:33Z,1429955100,INV-0260,False,,Parking Space,7dcce5fe-8e1d-4209-9e4e-029b22107b7d,,,2026-08-26T07:02:33Z,0.0,,Parking Space (Leslie Warner),0.0,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,15,,1,False,,,2025-12-28T23:00:00Z,75.0,,,0.0,[No Tax],0.0,Parking Space (Leslie Warner),2e620869-7b76-499d-b3a4-7b6d663aa203,75.0,[System],2026-08-26T07:02:33Z
1457723681,,,,bc8db75e-ef3a-49a9-a453-e2e9b6a84cb5,56d5f420-d042-45a7-9b7d-7bb85443c1ca,,,,False,EUR,2026-08-29T07:02:33Z,1429955100,INV-0260,False,,,,,,2026-08-26T07:02:33Z,0.0,,Flex Fortnightly (Leslie Warner),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,16,,1,False,,,2026-01-11T23:00:00Z,250.0,,Flex Fortnightly,0.0,[No Tax],0.0,Flex Fortnightly (Leslie Warner),4242b03c-2291-4b4d-b58d-910a01c2a3cb,250.0,[System],2026-08-26T07:02:33Z
