Id,AutoTransferToStorecove,AutoTransferToXeroOrQuickBooks,BillToAddress,BillToBankAccount,BillToCity,BillToCountryId,BillToCountryName,BillToCountryTwoDigitsCode,BillToFax,BillToName,BillToPhone,BillToPostCode,BillToState,BillToTaxIDNumber,BusinessId,BusinessName,ContractGuid,CoworkerBillingEmail,CoworkerCardNumber,CoworkerCompanyName,CoworkerDoNotProcessInvoicesAutomatically,CoworkerEnableGoCardlessPayments,CoworkerFullName,CoworkerGoCardlessContractNumber,CoworkerId,CoworkerNotifyOnFailedPayment,CoworkerNotifyOnNewInvoice,CoworkerNotifyOnNewPayment,CoworkerRegularPaymentContractNumber,CoworkerRegularPaymentProvider,CoworkerTeamNames,CreatedOn,CreditNote,CreditedAmount,CreditedInvoiceId,CurrencyCode,CurrencyId,CustomData,CustomFields,Description,DiscountAmount,DiscoveredInvoiceId,DoNotApplyCreditAutomatically,Draft,DueAmount,DueDate,DueDateFormated,GoCardlessReference,HasTemporaryInvoiceNumber,InvoiceFromDate,InvoiceLines,InvoiceNumber,InvoiceToDate,IsDue,IsNew,LocalizationDetails,MoloniInvoiceTransferred,MoloniPaymentTransferred,NexKioskTransactionId,OriginalInvoiceGuid,OriginalInvoiceId,Paid,PaidAmount,PaidOn,PaymentReference,PurchaseOrder,QuickbooksInvoiceTransfered,QuickbooksPaymentTransfered,ReceivedAmount,Refunded,RefundedAmount,RefundedOn,Sent,SentOn,StorecoveInvoiceStatus,StorecoveUniqueId,SystemId,TaxAmount,ToStringText,TotalAmount,TotalAmountFormated,UniqueId,UpdatedBy,UpdatedOn,Void,WaitingForInvoiceNumber,XeroInvoiceTransfered,XeroPaymentTransfered
1429955513,False,False,Not Available,,Not Available,1195,Spain,ES,,Danny Hale,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),080f8ea5-dcf0-401e-a264-fb8b2a6abf70,,,,False,False,Danny Hale,,1423807159,True,True,True,,1,,2026-08-26T10:04:27Z,False,0.0,,EUR,3003,,,"Flex Fortnightly, Mail Handling",0.0,1429955513,False,False,270.0,2026-08-29T10:04:27Z,8/29/2026 10:04 AM,,False,2026-08-21T22:00:00Z,,INV-0266,2026-09-04T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0266,,False,False,0.0,False,0.0,,True,2026-08-26T10:05:21Z,1,,,0.0,INV-0266,270.0,270.00,339f55e1-d94d-4aba-9d68-7df6ae95a3cf,[System],2026-08-26T10:05:21Z,False,False,False,False
1429955515,False,False,Not Available,,Not Available,1195,Spain,ES,,Jacqueline Wilson,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),26a1c65c-e9f2-4046-bc10-1c51f17cf495,,,,False,False,Jacqueline Wilson,,1423807153,True,True,True,,1,,2026-08-26T10:04:27Z,False,0.0,,EUR,3003,,,Private Office Large,0.0,1429955515,False,False,2000.0,2026-08-29T10:04:27Z,8/29/2026 10:04 AM,,False,2026-07-22T22:00:00Z,,INV-0267,2026-08-22T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0267,,False,False,0.0,False,0.0,,True,2026-08-26T10:05:22Z,1,,,0.0,INV-0267,2000.0,2000.00,30ae2dba-ba80-44ac-a4c2-d8a2c5228b6f,[System],2026-08-26T10:05:22Z,False,False,False,False
1429955590,False,False,Not Available,,Not Available,1195,Spain,ES,,Rachael Byrne,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),2b593c66-b701-450c-bd4b-6ac15d83abde,,,,False,False,Rachael Byrne,,1423806954,True,True,True,,1,,2026-08-26T10:04:27Z,False,0.0,,EUR,3003,,,"Flex Fortnightly, Storage Locker",0.0,1429955590,False,False,280.0,2026-08-29T10:04:27Z,8/29/2026 10:04 AM,,False,2026-05-01T22:00:00Z,,INV-0268,2026-05-15T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0268,,False,False,0.0,False,0.0,,True,2026-08-26T10:05:22Z,1,,,0.0,INV-0268,280.0,280.00,9f3d91bd-0576-4e9d-b03f-00d590f46ef6,[System],2026-08-26T10:05:22Z,False,False,False,False
1429955516,False,False,Not Available,,Not Available,1195,Spain,ES,,Bethany Johnston,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),88086567-17a0-4218-9b78-9c2e5dba4483,,,,False,False,Bethany Johnston,,1423807156,True,True,True,,1,,2026-08-26T10:04:28Z,False,0.0,,EUR,3003,,,Hot Desk Monthly,0.0,1429955516,False,False,134.94,2026-08-29T10:04:27Z,8/29/2026 10:04 AM,,False,2026-04-27T22:00:00Z,,INV-0269,2026-05-27T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0269,,False,False,0.0,False,0.0,,True,2026-08-26T10:05:23Z,1,,,0.0,INV-0269,134.94,134.94,f7f406b4-fd91-40e4-b843-43069b9a4050,[System],2026-08-26T10:05:23Z,False,False,False,False
1429955592,False,False,Not Available,,Not Available,1195,Spain,ES,,Glen Hawkins,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),bb5cc407-6124-4726-8a18-bc3c30a59991,,,,False,False,Glen Hawkins,,1423807157,True,True,True,,1,,2026-08-26T10:04:28Z,False,0.0,,EUR,3003,,,"Dedicated Desk Monthly, Mail Handling",0.0,1429955592,False,False,370.0,2026-08-29T10:04:28Z,8/29/2026 10:04 AM,,False,2026-08-12T22:00:00Z,,INV-0270,2026-09-12T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0270,,False,False,0.0,False,0.0,,True,2026-08-26T10:05:23Z,1,,,0.0,INV-0270,370.0,370.00,994e2966-d6f3-4b9e-b638-47b4223841b5,[System],2026-08-26T10:05:23Z,False,False,False,False
1429955520,False,False,Not Available,,Not Available,1195,Spain,ES,,Jacqueline Wilson,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),8dc73148-3ee5-403c-86ba-c020eaec57da,,,,False,False,Jacqueline Wilson,,1423807153,True,True,True,,1,,2026-08-26T10:04:29Z,False,0.0,,EUR,3003,,,Hot Desk Monthly,0.0,1429955520,False,False,150.0,2026-08-29T10:04:29Z,8/29/2026 10:04 AM,,False,2026-08-14T22:00:00Z,,INV-0271,2026-09-14T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0271,,False,False,0.0,False,0.0,,True,2026-08-26T10:05:24Z,1,,,0.0,INV-0271,150.0,150.00,0b136ea1-b757-45ca-86c4-aa0aaba59bfc,[System],2026-08-26T10:05:24Z,False,False,False,False
1429955523,False,False,Not Available,,Not Available,1195,Spain,ES,,Kerry White,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),c2034b47-1027-4fec-b92a-064d48bdd135,,,,False,False,Kerry White,,1423807136,True,True,True,,1,CloudNine Labs,2026-08-26T10:04:30Z,False,0.0,,EUR,3003,,,Private Office Large,0.0,1429955523,False,False,2000.0,2026-08-29T10:04:30Z,8/29/2026 10:04 AM,,False,2025-12-05T23:00:00Z,,INV-0272,2026-01-05T23:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0272,,False,False,0.0,False,0.0,,True,2026-08-26T10:05:24Z,1,,,0.0,INV-0272,2000.0,2000.00,4a1077b5-69b8-4ca7-9a23-d23b61c99251,[System],2026-08-26T10:05:24Z,False,False,False,False
1429955594,False,False,Not Available,,Not Available,1195,Spain,ES,,Francesca White,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),2ea47e1e-3154-4e0a-89fd-6878233ad8fa,,,,False,False,Francesca White,,1423806943,True,True,True,,1,Delta Ventures,2026-08-26T10:04:30Z,False,0.0,,EUR,3003,,,Private Office Small,0.0,1429955594,False,False,1200.0,2026-08-29T10:04:30Z,8/29/2026 10:04 AM,,False,2025-12-08T23:00:00Z,,INV-0273,2026-01-08T23:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0273,,False,False,0.0,False,0.0,,True,2026-08-26T10:05:24Z,1,,,0.0,INV-0273,1200.0,1200.00,27637c8d-809f-4813-9e01-9f7b644551da,[System],2026-08-26T10:05:25Z,False,False,False,False
1429955596,False,False,Not Available,,Not Available,1195,Spain,ES,,Colin Lloyd,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),deb914d0-ec9e-45b0-8927-b1f8a20aa6bf,,,,False,False,Colin Lloyd,,1423807132,True,True,True,,1,Delta Ventures,2026-08-26T10:04:32Z,False,0.0,,EUR,3003,,,"Flex Fortnightly, Parking Space",0.0,1429955596,False,False,325.0,2026-08-29T10:04:32Z,8/29/2026 10:04 AM,,False,2025-11-16T23:00:00Z,,INV-0274,2025-11-30T23:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0274,,False,False,0.0,False,0.0,,True,2026-08-26T10:05:25Z,1,,,0.0,INV-0274,325.0,325.00,9a82ced6-d29a-4b4e-92e2-26379ed6acfe,[System],2026-08-26T10:05:25Z,False,False,False,False
1429955526,False,False,Not Available,,Not Available,1195,Spain,ES,,Samantha Quinn,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),1657f767-e59a-49fc-a23b-effc1bee7fee,,,,False,False,Samantha Quinn,,1423807134,True,True,True,,1,Echo Digital,2026-08-26T10:04:35Z,False,0.0,,EUR,3003,,,Private Office Large,0.0,1429955526,False,False,2000.0,2026-08-29T10:04:35Z,8/29/2026 10:04 AM,,False,2025-12-04T23:00:00Z,,INV-0275,2026-01-04T23:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0275,,False,False,0.0,False,0.0,,True,2026-08-26T10:05:26Z,1,,,0.0,INV-0275,2000.0,2000.00,92e1f9f3-2eca-4057-a98e-a18e11ab007d,[System],2026-08-26T10:05:26Z,False,False,False,False
1429955527,False,False,Not Available,,Not Available,1195,Spain,ES,,Stanley Griffiths,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),98b2ac8f-475a-4038-8609-c3387d034106,,,,False,False,Stanley Griffiths,,1423806940,True,True,True,,1,Acme Corp,2026-08-26T10:04:35Z,False,0.0,,EUR,3003,,,"Flex Weekly, Storage Locker",0.0,1429955527,False,False,80.0,2026-08-29T10:04:35Z,8/29/2026 10:04 AM,,False,2025-05-31T22:00:00Z,,INV-0276,2025-06-07T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0276,,False,False,0.0,False,0.0,,True,2026-08-26T10:05:26Z,1,,,0.0,INV-0276,80.0,80.00,2194f886-f8ed-4a8d-9220-d335a1d12272,[System],2026-08-26T10:05:26Z,False,False,False,False
1429955597,False,False,Not Available,,Not Available,1195,Spain,ES,,Heather Ryan,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),05d57e40-8523-4290-87a0-5c3f06ee7d2b,,,,False,False,Heather Ryan,,1423807133,True,True,True,,1,Bright Studio,2026-08-26T10:04:35Z,False,0.0,,EUR,3003,,,"Dedicated Desk Monthly, Storage Locker",0.0,1429955597,False,False,359.93,2026-08-29T10:04:35Z,8/29/2026 10:04 AM,,False,2025-08-24T22:00:00Z,,INV-0277,2025-09-24T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0277,,False,False,0.0,False,0.0,,True,2026-08-26T10:05:27Z,1,,,0.0,INV-0277,359.93,359.93,d39e8c56-4664-4167-bf2d-dfb7fb68a351,[System],2026-08-26T10:05:27Z,False,False,False,False
1429955528,False,False,Not Available,,Not Available,1195,Spain,ES,,Stanley Griffiths,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),cf0b2aef-9c2c-4260-89ca-d0b3369287f7,,,,False,False,Stanley Griffiths,,1423806940,True,True,True,,1,Acme Corp,2026-08-26T10:04:36Z,False,0.0,,EUR,3003,,,"Flex Weekly, Storage Locker",0.0,1429955528,False,False,80.0,2026-08-29T10:04:36Z,8/29/2026 10:04 AM,,False,2025-09-18T22:00:00Z,,INV-0278,2025-09-25T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0278,,False,False,0.0,False,0.0,,True,2026-08-26T10:05:27Z,1,,,0.0,INV-0278,80.0,80.00,72d598f8-c339-4027-8ec6-9bee772a28e0,[System],2026-08-26T10:05:27Z,False,False,False,False
1429959374,False,False,Not Available,,Not Available,1195,Spain,ES,,Jacqueline Wilson,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),2cadbe78-c732-4476-861a-9bc67be72c08,,,,False,False,Jacqueline Wilson,,1423807153,True,True,True,,1,,2026-08-26T17:03:00Z,False,0.0,,EUR,3003,,,"Flex Fortnightly, Parking Space",0.0,1429959374,False,False,325.0,2026-08-29T17:03:00Z,8/29/2026 5:03 PM,,False,2026-06-25T22:00:00Z,,INV-0279,2026-07-09T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0279,,False,False,0.0,False,0.0,,True,2026-08-26T17:03:32Z,1,,,0.0,INV-0279,325.0,325.00,04f9f161-f23b-40bc-b589-46735cf29a1c,[System],2026-08-26T17:03:33Z,False,False,False,False
1429959487,False,False,Not Available,,Not Available,1195,Spain,ES,,Bethany Johnston,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),0a9a0857-2e1e-483d-ba08-cae73a0bbc33,,,,False,False,Bethany Johnston,,1423807156,True,True,True,,1,,2026-08-26T17:03:00Z,False,0.0,,EUR,3003,,,Flex Fortnightly,0.0,1429959487,False,False,250.0,2026-08-29T17:03:00Z,8/29/2026 5:03 PM,,False,2026-03-10T23:00:00Z,,INV-0280,2026-03-24T23:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0280,,False,False,0.0,False,0.0,,True,2026-08-26T17:03:33Z,1,,,0.0,INV-0280,250.0,250.00,94d07f9c-df86-4675-b939-271b0029cfc0,[System],2026-08-26T17:03:33Z,False,False,False,False
1429959486,False,False,Not Available,,Not Available,1195,Spain,ES,,Wayne Davidson,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),86e280a9-0c42-4769-9eb5-38309a5de047,,,,False,False,Wayne Davidson,,1423806955,True,True,True,,1,,2026-08-26T17:03:00Z,False,0.0,,EUR,3003,,,Private Office Large,0.0,1429959486,False,False,1883.84,2026-08-29T17:03:00Z,8/29/2026 5:03 PM,,False,2026-04-27T22:00:00Z,,INV-0281,2026-05-27T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0281,,False,False,0.0,False,0.0,,True,2026-08-26T17:03:33Z,1,,,0.0,INV-0281,1883.84,1883.84,0d90db1b-f2ee-4970-8e79-0522719f6dfc,[System],2026-08-26T17:03:33Z,False,False,False,False
1429959375,False,False,Not Available,,Not Available,1195,Spain,ES,,Rachael Byrne,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),2b593c66-b701-450c-bd4b-6ac15d83abde,,,,False,False,Rachael Byrne,,1423806954,True,True,True,,1,,2026-08-26T17:03:00Z,False,0.0,,EUR,3003,,,"Flex Fortnightly, Storage Locker",0.0,1429959375,False,False,280.0,2026-08-29T17:03:00Z,8/29/2026 5:03 PM,,False,2026-05-15T22:00:00Z,,INV-0282,2026-05-29T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0282,,False,False,0.0,False,0.0,,True,2026-08-26T17:03:34Z,1,,,0.0,INV-0282,280.0,280.00,28385eb6-b4f0-492a-84b0-8c0e122239fb,[System],2026-08-26T17:03:34Z,False,False,False,False
1429959376,False,False,Not Available,,Not Available,1195,Spain,ES,,Glen Hawkins,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),ccd407f4-d6ae-4205-b329-40995062b471,,,,False,False,Glen Hawkins,,1423807157,True,True,True,,1,,2026-08-26T17:03:00Z,False,0.0,,EUR,3003,,,"Flex Weekly, Mail Handling",0.0,1429959376,False,False,64.93,2026-08-29T17:03:00Z,8/29/2026 5:03 PM,,False,2026-03-14T23:00:00Z,,INV-0283,2026-03-21T23:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0283,,False,False,0.0,False,0.0,,True,2026-08-26T17:03:34Z,1,,,0.0,INV-0283,64.93,64.93,c5ae211d-6043-4f9d-8e8e-7d83d84dff98,[System],2026-08-26T17:03:34Z,False,False,False,False
1429959488,False,False,Not Available,,Not Available,1195,Spain,ES,,Bethany Johnston,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),88086567-17a0-4218-9b78-9c2e5dba4483,,,,False,False,Bethany Johnston,,1423807156,True,True,True,,1,,2026-08-26T17:03:00Z,False,0.0,,EUR,3003,,,Hot Desk Monthly,0.0,1429959488,False,False,134.94,2026-08-29T17:03:00Z,8/29/2026 5:03 PM,,False,2026-05-27T22:00:00Z,,INV-0284,2026-06-27T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0284,,False,False,0.0,False,0.0,,True,2026-08-26T17:03:34Z,1,,,0.0,INV-0284,134.94,134.94,d718791a-acca-4cca-abfa-c23387f54477,[System],2026-08-26T17:03:34Z,False,False,False,False
1429959379,False,False,Not Available,,Not Available,1195,Spain,ES,,Jacqueline Wilson,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),26a1c65c-e9f2-4046-bc10-1c51f17cf495,,,,False,False,Jacqueline Wilson,,1423807153,True,True,True,,1,,2026-08-26T17:03:01Z,False,0.0,,EUR,3003,,,Private Office Large,0.0,1429959379,False,False,2000.0,2026-08-29T17:03:00Z,8/29/2026 5:03 PM,,False,2026-08-22T22:00:00Z,,INV-0285,2026-09-22T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0285,,False,False,0.0,False,0.0,,True,2026-08-26T17:03:35Z,1,,,0.0,INV-0285,2000.0,2000.00,55d5f6f3-9660-4392-9eeb-54a0d1e90201,[System],2026-08-26T17:03:35Z,False,False,False,False
1429959493,False,False,Not Available,,Not Available,1195,Spain,ES,,Kerry White,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),c2034b47-1027-4fec-b92a-064d48bdd135,,,,False,False,Kerry White,,1423807136,True,True,True,,1,CloudNine Labs,2026-08-26T17:03:01Z,False,0.0,,EUR,3003,,,Private Office Large,0.0,1429959493,False,False,2000.0,2026-08-29T17:03:01Z,8/29/2026 5:03 PM,,False,2026-01-05T23:00:00Z,,INV-0286,2026-02-05T23:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0286,,False,False,0.0,False,0.0,,True,2026-08-26T17:03:35Z,1,,,0.0,INV-0286,2000.0,2000.00,54d68316-bc7e-44a6-b11f-6a0db80eaa79,[System],2026-08-26T17:03:35Z,False,False,False,False
1429959380,False,False,Not Available,,Not Available,1195,Spain,ES,,Suzanne Phillips,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),7f0f1a8c-3ca8-4617-ba11-750067c207e1,,,,False,False,Suzanne Phillips,,1423807155,True,True,True,,1,,2026-08-26T17:03:01Z,False,0.0,,EUR,3003,,,"Flex Weekly, Parking Space",0.0,1429959380,False,False,125.0,2026-08-29T17:03:01Z,8/29/2026 5:03 PM,,False,2026-08-13T22:00:00Z,,INV-0287,2026-08-20T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0287,,False,False,0.0,False,0.0,,True,2026-08-26T17:03:36Z,1,,,0.0,INV-0287,125.0,125.00,938739f1-dcfe-496d-a636-960a602f05f9,[System],2026-08-26T17:03:36Z,False,False,False,False
1429959386,False,False,Not Available,,Not Available,1195,Spain,ES,,Francesca White,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),2ea47e1e-3154-4e0a-89fd-6878233ad8fa,,,,False,False,Francesca White,,1423806943,True,True,True,,1,Delta Ventures,2026-08-26T17:03:02Z,False,0.0,,EUR,3003,,,Private Office Small,0.0,1429959386,False,False,1200.0,2026-08-29T17:03:02Z,8/29/2026 5:03 PM,,False,2026-01-08T23:00:00Z,,INV-0288,2026-02-08T23:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0288,,False,False,0.0,False,0.0,,True,2026-08-26T17:03:36Z,1,,,0.0,INV-0288,1200.0,1200.00,cc04c229-c179-4d4b-845f-a46d146e052c,[System],2026-08-26T17:03:36Z,False,False,False,False
1429959387,False,False,Not Available,,Not Available,1195,Spain,ES,,Colin Lloyd,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),deb914d0-ec9e-45b0-8927-b1f8a20aa6bf,,,,False,False,Colin Lloyd,,1423807132,True,True,True,,1,Delta Ventures,2026-08-26T17:03:02Z,False,0.0,,EUR,3003,,,"Flex Fortnightly, Parking Space",0.0,1429959387,False,False,325.0,2026-08-29T17:03:02Z,8/29/2026 5:03 PM,,False,2025-11-30T23:00:00Z,,INV-0289,2025-12-14T23:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0289,,False,False,0.0,False,0.0,,True,2026-08-26T17:03:37Z,1,,,0.0,INV-0289,325.0,325.00,224163ea-952b-4478-8079-aa57464751b7,[System],2026-08-26T17:03:37Z,False,False,False,False
1429959499,False,False,Not Available,,Not Available,1195,Spain,ES,,Diane Newman,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),d0e0f13b-7d3e-41fe-a05a-f7488fe8f088,,,,False,False,Diane Newman,,1423807128,True,True,True,,1,Delta Ventures,2026-08-26T17:03:03Z,False,0.0,,EUR,3003,,,"Dedicated Desk Monthly, Storage Locker",0.0,1429959499,False,False,380.0,2026-08-29T17:03:03Z,8/29/2026 5:03 PM,,False,2026-08-17T22:00:00Z,,INV-0290,2026-09-17T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0290,,False,False,0.0,False,0.0,,True,2026-08-26T17:03:37Z,1,,,0.0,INV-0290,380.0,380.00,55698e28-1351-47f2-83c2-d84d7e920cec,[System],2026-08-26T17:03:37Z,False,False,False,False
1429959502,False,False,Not Available,,Not Available,1195,Spain,ES,,Stanley Griffiths,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),98b2ac8f-475a-4038-8609-c3387d034106,,,,False,False,Stanley Griffiths,,1423806940,True,True,True,,1,Acme Corp,2026-08-26T17:03:04Z,False,0.0,,EUR,3003,,,"Flex Weekly, Storage Locker",0.0,1429959502,False,False,80.0,2026-08-29T17:03:04Z,8/29/2026 5:03 PM,,False,2025-06-07T22:00:00Z,,INV-0291,2025-06-14T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0291,,False,False,0.0,False,0.0,,True,2026-08-26T17:03:40Z,1,,,0.0,INV-0291,80.0,80.00,12853d66-f87b-4585-8b12-9bf66e953d9b,[System],2026-08-26T17:03:40Z,False,False,False,False
1429959501,False,False,Not Available,,Not Available,1195,Spain,ES,,Samantha Quinn,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),1657f767-e59a-49fc-a23b-effc1bee7fee,,,,False,False,Samantha Quinn,,1423807134,True,True,True,,1,Echo Digital,2026-08-26T17:03:04Z,False,0.0,,EUR,3003,,,Private Office Large,0.0,1429959501,False,False,2000.0,2026-08-29T17:03:04Z,8/29/2026 5:03 PM,,False,2026-01-04T23:00:00Z,,INV-0292,2026-02-04T23:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0292,,False,False,0.0,False,0.0,,True,2026-08-26T17:03:40Z,1,,,0.0,INV-0292,2000.0,2000.00,6f5e35e7-20d9-4a21-a384-d7948c065ee5,[System],2026-08-26T17:03:40Z,False,False,False,False
1429959503,False,False,Not Available,,Not Available,1195,Spain,ES,,Heather Ryan,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),05d57e40-8523-4290-87a0-5c3f06ee7d2b,,,,False,False,Heather Ryan,,1423807133,True,True,True,,1,Bright Studio,2026-08-26T17:03:04Z,False,0.0,,EUR,3003,,,"Dedicated Desk Monthly, Storage Locker",0.0,1429959503,False,False,359.93,2026-08-29T17:03:04Z,8/29/2026 5:03 PM,,False,2025-09-24T22:00:00Z,,INV-0293,2025-10-24T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0293,,False,False,0.0,False,0.0,,True,2026-08-26T17:03:40Z,1,,,0.0,INV-0293,359.93,359.93,b7bcd826-edd8-4f2d-8edd-5fba95f520e6,[System],2026-08-26T17:03:40Z,False,False,False,False
1429959505,False,False,Not Available,,Not Available,1195,Spain,ES,,Stanley Griffiths,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),cf0b2aef-9c2c-4260-89ca-d0b3369287f7,,,,False,False,Stanley Griffiths,,1423806940,True,True,True,,1,Acme Corp,2026-08-26T17:03:05Z,False,0.0,,EUR,3003,,,"Flex Weekly, Storage Locker",0.0,1429959505,False,False,80.0,2026-08-29T17:03:05Z,8/29/2026 5:03 PM,,False,2025-09-25T22:00:00Z,,INV-0294,2025-10-02T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0294,,False,False,0.0,False,0.0,,True,2026-08-26T17:03:41Z,1,,,0.0,INV-0294,80.0,80.00,e24a3797-7727-4b6b-9b7b-b9f45fba17a5,[System],2026-08-26T17:03:41Z,False,False,False,False
1429961586,False,False,Not Available,,Not Available,1195,Spain,ES,,Wayne Davidson,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),86e280a9-0c42-4769-9eb5-38309a5de047,,,,False,False,Wayne Davidson,,1423806955,True,True,True,,1,,2026-08-26T22:01:45Z,False,0.0,,EUR,3003,,,Private Office Large,0.0,1429961586,False,False,1883.84,2026-08-29T22:01:45Z,8/29/2026 10:01 PM,,False,2026-05-27T22:00:00Z,,INV-0295,2026-06-27T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0295,,False,False,0.0,False,0.0,,True,2026-08-26T22:02:44Z,1,,,0.0,INV-0295,1883.84,1883.84,fc443650-861b-4376-a98a-9079fffaa074,[System],2026-08-26T22:02:46Z,False,False,False,False
1429961610,False,False,Not Available,,Not Available,1195,Spain,ES,,Bethany Johnston,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),0a9a0857-2e1e-483d-ba08-cae73a0bbc33,,,,False,False,Bethany Johnston,,1423807156,True,True,True,,1,,2026-08-26T22:02:00Z,False,0.0,,EUR,3003,,,Flex Fortnightly,0.0,1429961610,False,False,250.0,2026-08-29T22:02:00Z,8/29/2026 10:02 PM,,False,2026-03-24T23:00:00Z,,INV-0296,2026-04-07T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0296,,False,False,0.0,False,0.0,,True,2026-08-26T22:03:01Z,1,,,0.0,INV-0296,250.0,250.00,b361c3c4-0d60-4858-8e28-9d9b10c5a2f6,[System],2026-08-26T22:03:03Z,False,False,False,False
1429961532,False,False,Not Available,,Not Available,1195,Spain,ES,,Suzanne Phillips,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),7f0f1a8c-3ca8-4617-ba11-750067c207e1,,,,False,False,Suzanne Phillips,,1423807155,True,True,True,,1,,2026-08-26T22:02:00Z,False,0.0,,EUR,3003,,,"Flex Weekly, Parking Space",0.0,1429961532,False,False,125.0,2026-08-29T22:02:00Z,8/29/2026 10:02 PM,,False,2026-08-20T22:00:00Z,,INV-0297,2026-08-27T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0297,,False,False,0.0,False,0.0,,True,2026-08-26T22:03:15Z,1,,,0.0,INV-0297,125.0,125.00,74d5611a-5c3f-45a1-829a-122d2393f816,[System],2026-08-26T22:03:17Z,False,False,False,False
